+===============================+===============================+==================================================================================+
| Launch Setup Clock            | Launch Hold Clock             | Pin                                                                              |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_1hz_reg[13]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_1hz_reg[9]/R                    |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_1hz_reg[15]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_1hz_reg[0]/R                    |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_1hz_reg[3]/R                    |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[6]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[10]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[12]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[8]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[9]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[11]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[21].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[22].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[19].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[17].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[16].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[32].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[36].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[28].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[24].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[35].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[39].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[27].srl16_i/D |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/vga_to_hdmi/inst/srldly_0/srl[33].srl16_i/D |
+-------------------------------+-------------------------------+----------------------------------------------------------------------------------+
